game_id,winner,p1_score,p2_score,p1_distance,p2_distance,turns,stalemate,locked_players
8393,P1,60000,35000,40000,35000,67,0,0
8394,P1,60000,29000,40000,17000,77,0,0
8395,Stalemate,36000,45000,28000,37000,112,1,1
8396,Stalemate,40000,28000,32000,20000,112,1,0
8397,P1,84000,23000,40000,23000,69,0,0
8398,P2,29000,68000,25000,40000,98,0,1
8399,Stalemate,47000,17000,39000,9000,112,1,0
8400,Stalemate,17000,23000,13000,11000,112,1,1
8401,P2,13000,72000,9000,40000,64,0,0
8402,P1,60000,19000,40000,11000,79,0,0
8403,P2,14000,60000,6000,40000,68,0,0
8404,Stalemate,51000,36000,39000,32000,112,1,0
8405,Stalemate,45000,16000,37000,8000,112,1,1
8406,P2,19000,76000,11000,40000,98,0,0
8407,Stalemate,47000,44000,39000,36000,112,1,0
8408,Stalemate,26000,5000,14000,1000,112,1,0
8409,P2,46000,60000,38000,40000,82,0,0
8410,P2,25000,76000,17000,40000,60,0,0
8411,P1,64000,12000,40000,4000,89,0,0
8412,Stalemate,41000,41000,29000,37000,112,1,1
8413,Stalemate,49000,39000,37000,35000,112,1,0
8414,P2,29000,68000,29000,40000,58,0,1
8415,P2,37000,64000,33000,40000,64,0,0
8416,Stalemate,45000,26000,33000,22000,112,1,1
8417,P1,60000,32000,40000,24000,79,0,0
8418,P2,18000,60000,14000,40000,54,0,0
8419,P2,39000,60000,31000,40000,92,0,0
8420,P2,21000,64000,17000,40000,64,0,1
8421,Stalemate,42000,8000,34000,0,112,1,1
8422,Stalemate,67000,19000,39000,19000,112,1,1
8423,Stalemate,47000,46000,39000,38000,112,1,0
8424,P2,42000,80000,38000,40000,100,0,0
8425,Stalemate,45000,13000,37000,5000,112,1,0
8426,P2,16000,64000,12000,40000,50,0,1
8427,P2,29000,68000,25000,40000,92,0,1
8428,Stalemate,49000,5000,37000,1000,112,1,1
8429,Stalemate,38000,42000,26000,38000,112,1,1
8430,Stalemate,14000,34000,6000,26000,112,1,0
8431,P1,84000,38000,40000,38000,99,0,0
8432,Stalemate,39000,29000,35000,17000,112,1,1
8433,P1,68000,31000,40000,27000,73,0,0
8434,P1,64000,17000,40000,13000,49,0,0
8435,P1,76000,9000,40000,5000,61,0,1
8436,Stalemate,40000,14000,32000,6000,112,1,0
8437,P2,32000,64000,24000,40000,98,0,0
8438,P1,84000,14000,40000,14000,99,0,1
8439,Stalemate,28000,10000,20000,2000,112,1,1
8440,P2,34000,68000,30000,40000,98,0,0
8441,P2,18000,68000,14000,40000,90,0,1
8442,P1,64000,39000,40000,35000,67,0,0
8443,P1,68000,33000,40000,29000,93,0,0
8444,Stalemate,46000,45000,38000,37000,112,1,0
8445,Stalemate,48000,26000,36000,22000,112,1,0
8446,P1,68000,32000,40000,28000,89,0,1
8447,Stalemate,40000,31000,28000,27000,112,1,0
8448,Stalemate,37000,37000,29000,29000,112,1,0
8449,P1,68000,40000,40000,36000,87,0,0
8450,P2,43000,80000,39000,40000,92,0,0
8451,Stalemate,42000,20000,30000,16000,112,1,0
8452,Stalemate,37000,42000,33000,30000,112,1,0
8453,Stalemate,35000,50000,31000,38000,112,1,0
8454,P2,18000,68000,14000,40000,94,0,1
8455,Stalemate,19000,32000,11000,24000,112,1,1
8456,P1,76000,39000,40000,31000,87,0,0
8457,Stalemate,41000,42000,33000,34000,112,1,0
8458,P1,60000,47000,40000,35000,85,0,0
8459,Stalemate,34000,22000,26000,14000,112,1,1
8460,Stalemate,67000,35000,39000,35000,112,1,0
8461,P2,35000,76000,27000,40000,100,0,0
8462,P2,12000,60000,4000,40000,46,0,1
8463,P2,30000,84000,30000,40000,82,0,0
8464,P2,25000,64000,17000,40000,78,0,0
8465,Stalemate,40000,43000,28000,39000,112,1,0
8466,P1,64000,31000,40000,23000,99,0,0
8467,P2,27000,64000,23000,40000,54,0,1
8468,Stalemate,26000,51000,22000,39000,112,1,0
8469,P2,24000,72000,16000,40000,66,0,1
8470,Stalemate,36000,47000,28000,39000,112,1,0
8471,Stalemate,43000,36000,39000,24000,112,1,0
8472,Stalemate,33000,39000,21000,35000,112,1,0
8473,Stalemate,44000,35000,36000,27000,112,1,0
8474,Stalemate,39000,35000,31000,27000,112,1,0
8475,Stalemate,41000,25000,29000,21000,112,1,0
8476,Stalemate,26000,51000,22000,39000,112,1,0
8477,P2,30000,68000,26000,40000,94,0,0
8478,Stalemate,34000,46000,30000,34000,112,1,1
8479,P1,60000,44000,40000,36000,67,0,0
8480,P1,60000,3000,40000,3000,45,0,1
8481,P2,30000,76000,22000,40000,100,0,0
8482,P2,23000,60000,19000,40000,42,0,1
8483,P1,68000,33000,40000,29000,97,0,0
8484,P1,68000,7000,40000,3000,63,0,0
8485,Stalemate,40000,30000,36000,18000,112,1,0
8486,Stalemate,33000,44000,25000,36000,112,1,0
8487,Stalemate,51000,33000,39000,29000,112,1,1
8488,P1,68000,30000,40000,26000,65,0,0
8489,Stalemate,29000,61000,29000,33000,112,1,1
8490,P2,19000,64000,15000,40000,88,0,0
8491,P1,64000,19000,40000,15000,89,0,1
8492,Stalemate,39000,49000,35000,37000,112,1,0
8493,Stalemate,27000,8000,19000,0,112,1,1
8494,Stalemate,46000,42000,38000,34000,112,1,0
8495,Stalemate,44000,46000,36000,38000,112,1,0
8496,P2,25000,64000,21000,40000,66,0,1
8497,Stalemate,46000,11000,38000,3000,112,1,0
8498,Stalemate,38000,15000,26000,11000,112,1,0
8499,P2,28000,64000,24000,40000,94,0,0
8500,Stalemate,29000,46000,21000,38000,112,1,0
8501,Stalemate,43000,43000,35000,35000,112,1,1
8502,P2,29000,64000,21000,40000,96,0,0
8503,P2,20000,60000,16000,40000,26,0,0
8504,Stalemate,27000,41000,23000,29000,112,1,1
8505,Stalemate,36000,26000,24000,22000,112,1,0
8506,Stalemate,32000,43000,24000,35000,112,1,0
8507,P2,8000,84000,8000,40000,92,0,0
8508,P2,33000,64000,25000,40000,86,0,0
8509,Stalemate,47000,40000,35000,36000,112,1,0
8510,P2,22000,60000,14000,40000,76,0,0
8511,Stalemate,48000,38000,36000,34000,112,1,1
8512,Stalemate,47000,23000,39000,15000,112,1,0
8513,P1,68000,20000,40000,16000,99,0,0
8514,P1,64000,44000,40000,36000,91,0,0
8515,P2,20000,76000,12000,40000,97,0,0
8516,Stalemate,46000,19000,34000,15000,112,1,0
8517,P1,68000,20000,40000,20000,91,0,1
8518,Stalemate,51000,9000,23000,9000,112,1,0
8519,Stalemate,61000,15000,33000,15000,112,1,0
8520,P1,64000,42000,40000,34000,99,0,1
8521,Stalemate,33000,36000,25000,28000,112,1,1
8522,Stalemate,24000,11000,16000,3000,112,1,1
8523,P2,16000,68000,16000,40000,80,0,1
8524,P1,60000,37000,40000,29000,71,0,0
8525,Stalemate,60000,14000,32000,14000,112,1,0
8526,Stalemate,46000,20000,38000,12000,112,1,1
8527,Stalemate,42000,42000,34000,34000,112,1,0
8528,Stalemate,39000,41000,27000,37000,112,1,0
8529,P1,84000,25000,40000,25000,73,0,0
8530,Stalemate,18000,44000,14000,32000,112,1,0
8531,Stalemate,45000,22000,37000,14000,112,1,1
8532,Stalemate,32000,41000,24000,33000,112,1,0
8533,Stalemate,51000,30000,39000,26000,112,1,0
8534,Stalemate,8000,12000,0,4000,112,1,1
8535,Stalemate,47000,26000,39000,18000,112,1,0
8536,P1,64000,47000,40000,39000,85,0,0
8537,P2,30000,76000,22000,40000,78,0,0
8538,Stalemate,35000,37000,23000,33000,112,1,0
8539,Stalemate,48000,14000,36000,10000,112,1,0
8540,Stalemate,51000,26000,39000,22000,112,1,0
8541,Stalemate,63000,24000,35000,24000,112,1,1
8542,P1,60000,32000,40000,24000,95,0,0
8543,P1,64000,33000,40000,25000,87,0,0
8544,P1,80000,23000,40000,19000,79,0,0
8545,P1,60000,31000,40000,19000,79,0,0
8546,Stalemate,39000,56000,39000,28000,112,1,0
8547,Stalemate,14000,18000,10000,6000,112,1,1
8548,P2,23000,80000,19000,40000,98,0,0
8549,Stalemate,45000,24000,37000,16000,112,1,0
8550,P1,56000,37000,40000,29000,49,0,0
8551,Stalemate,39000,22000,31000,14000,112,1,0
8552,Stalemate,13000,47000,13000,19000,112,1,0
8553,Stalemate,15000,50000,11000,38000,112,1,0
8554,Stalemate,29000,15000,25000,3000,112,1,0
8555,Stalemate,39000,29000,27000,25000,112,1,0
8556,P2,21000,60000,17000,40000,56,0,1
8557,P1,60000,22000,40000,14000,73,0,0
8558,Stalemate,39000,34000,31000,26000,112,1,0
8559,Stalemate,47000,14000,39000,6000,112,1,0
8560,Stalemate,10000,25000,6000,13000,112,1,0
8561,P2,28000,68000,24000,40000,64,0,0
8562,P1,60000,11000,40000,7000,77,0,0
8563,Stalemate,46000,47000,38000,39000,112,1,0
8564,Stalemate,46000,28000,38000,20000,112,1,1
8565,P2,16000,60000,12000,40000,52,0,1
8566,Stalemate,32000,51000,28000,39000,112,1,0
8567,Stalemate,15000,51000,11000,39000,112,1,0
8568,Stalemate,41000,51000,37000,39000,112,1,0
8569,P1,76000,39000,40000,31000,99,0,0
8570,Stalemate,44000,35000,36000,27000,112,1,0
8571,Stalemate,22000,14000,14000,6000,112,1,0
8572,Stalemate,33000,22000,21000,18000,112,1,0
8573,Stalemate,15000,11000,7000,3000,112,1,1
8574,P2,23000,68000,19000,40000,96,0,0
8575,Stalemate,46000,45000,38000,37000,112,1,0
8576,P2,43000,60000,35000,40000,90,0,1
8577,P2,24000,76000,20000,40000,62,0,0
8578,P1,60000,26000,40000,18000,67,0,1
8579,Stalemate,24000,32000,20000,20000,112,1,1
8580,Stalemate,49000,13000,37000,9000,112,1,0
8581,Stalemate,42000,45000,38000,33000,112,1,0
8582,Stalemate,23000,43000,19000,19000,111,1,1
8583,Stalemate,25000,29000,13000,25000,112,1,0
8584,Stalemate,32000,42000,24000,34000,112,1,0
8585,Stalemate,47000,34000,39000,26000,112,1,0
8586,P2,25000,64000,17000,40000,86,0,0
8587,P2,36000,64000,28000,40000,82,0,0
8588,P1,60000,20000,40000,12000,63,0,0
8589,P1,68000,28000,40000,24000,95,0,0
8590,P1,60000,34000,40000,22000,89,0,0
8591,P1,64000,35000,40000,27000,97,0,0
8592,P2,20000,64000,20000,40000,44,0,1
8593,P2,40000,68000,36000,40000,92,0,0
8594,Stalemate,30000,37000,22000,29000,112,1,1
8595,Stalemate,34000,47000,26000,39000,112,1,0
8596,Stalemate,34000,31000,30000,19000,112,1,1
8597,P1,60000,5000,40000,5000,41,0,0
8598,P2,27000,64000,23000,40000,80,0,0
8599,P2,26000,68000,22000,40000,86,0,0
8600,Stalemate,23000,16000,15000,8000,112,1,0
8601,Stalemate,30000,51000,26000,39000,112,1,0
8602,Stalemate,30000,40000,22000,32000,112,1,1
8603,Stalemate,43000,28000,39000,16000,112,1,1
8604,P2,7000,64000,7000,40000,64,0,0
8605,Stalemate,21000,26000,17000,14000,112,1,0
8606,Stalemate,53000,0,25000,0,112,1,1
8607,Stalemate,44000,36000,36000,28000,112,1,0
8608,P2,67000,56000,39000,40000,82,0,0
8609,P1,88000,0,40000,0,65,0,1
8610,Stalemate,38000,40000,26000,36000,112,1,0
8611,Stalemate,30000,19000,22000,11000,112,1,0
8612,P1,64000,46000,40000,38000,73,0,0
8613,Stalemate,29000,30000,17000,26000,112,1,0
8614,Stalemate,34000,32000,26000,24000,112,1,1
8615,P2,47000,60000,39000,40000,82,0,0
8616,Stalemate,39000,43000,27000,39000,112,1,0
8617,P2,37000,60000,25000,40000,98,0,0
8618,P1,68000,28000,40000,24000,93,0,0
8619,Stalemate,31000,49000,27000,37000,112,1,0
8620,Stalemate,22000,26000,14000,18000,112,1,1
8621,Stalemate,12000,47000,4000,39000,112,1,0
8622,P1,60000,21000,40000,9000,93,0,0
8623,Stalemate,39000,47000,31000,39000,112,1,0
8624,Stalemate,38000,14000,26000,10000,112,1,0
8625,Stalemate,33000,27000,21000,23000,112,1,0
8626,P1,68000,21000,40000,17000,71,0,1
8627,Stalemate,11000,35000,11000,7000,112,1,0
8628,P1,68000,34000,40000,34000,65,0,0
8629,Stalemate,13000,29000,9000,17000,112,1,0
8630,Stalemate,36000,44000,32000,32000,112,1,0
8631,P1,64000,21000,40000,17000,75,0,0
8632,P1,84000,18000,40000,18000,75,0,1
8633,P1,64000,46000,40000,38000,89,0,0
8634,P1,72000,16000,40000,16000,67,0,0
8635,Stalemate,21000,67000,21000,39000,112,1,0
8636,P2,47000,64000,39000,40000,64,0,0
8637,Stalemate,46000,31000,38000,23000,112,1,0
8638,Stalemate,26000,9000,14000,5000,112,1,0
8639,P1,64000,12000,40000,4000,95,0,0
8640,P1,60000,19000,40000,7000,91,0,0
8641,P2,7000,68000,3000,40000,94,0,0
8642,Stalemate,40000,26000,32000,18000,112,1,0
8643,Stalemate,17000,65000,17000,37000,112,1,0
8644,Stalemate,29000,51000,25000,39000,112,1,1
8645,Stalemate,16000,17000,8000,9000,112,1,0
8646,Stalemate,49000,32000,37000,28000,112,1,0
8647,Stalemate,51000,43000,39000,39000,112,1,0
8648,Stalemate,32000,39000,28000,27000,112,1,0
8649,P2,30000,68000,26000,40000,90,0,0
8650,Stalemate,23000,41000,19000,29000,112,1,0
8651,Stalemate,42000,28000,30000,24000,112,1,0
8652,Stalemate,44000,10000,32000,6000,112,1,0
8653,P2,34000,64000,26000,40000,86,0,0
8654,Stalemate,47000,33000,39000,25000,112,1,0
8655,P2,16000,68000,16000,40000,76,0,1
8656,Stalemate,49000,40000,37000,36000,112,1,1
8657,P1,56000,23000,40000,19000,75,0,1
8658,Stalemate,32000,22000,24000,14000,112,1,1
8659,P2,22000,64000,14000,40000,90,0,0
8660,P2,19000,60000,15000,40000,32,0,0
8661,Stalemate,40000,18000,32000,10000,112,1,0
8662,P2,23000,76000,19000,40000,68,0,0
8663,P1,84000,20000,40000,20000,77,0,0
8664,Stalemate,39000,24000,27000,20000,112,1,0
8665,Stalemate,51000,38000,39000,34000,112,1,0
8666,P2,2000,80000,2000,40000,82,0,1
8667,Stalemate,49000,35000,37000,31000,112,1,1
8668,Stalemate,51000,26000,39000,22000,112,1,0
8669,Stalemate,30000,29000,18000,25000,112,1,0
8670,P1,64000,16000,40000,12000,61,0,0
8671,Stalemate,67000,27000,39000,27000,112,1,0
8672,P2,41000,60000,37000,40000,60,0,0
8673,Stalemate,51000,6000,39000,2000,112,1,0
8674,Stalemate,51000,12000,39000,8000,112,1,0
8675,P1,64000,23000,40000,23000,71,0,0
8676,Stalemate,33000,23000,25000,15000,112,1,1
8677,Stalemate,44000,45000,36000,37000,112,1,0
8678,Stalemate,24000,41000,20000,29000,112,1,0
8679,Stalemate,31000,16000,23000,8000,112,1,1
8680,Stalemate,39000,50000,35000,38000,112,1,0
8681,P1,60000,35000,40000,27000,91,0,0
8682,Stalemate,31000,30000,23000,22000,112,1,1
8683,P1,60000,6000,40000,2000,59,0,1
8684,Stalemate,51000,42000,39000,38000,112,1,1
8685,Stalemate,46000,41000,34000,37000,112,1,1
8686,P2,42000,64000,34000,40000,98,0,0
8687,Stalemate,28000,25000,20000,17000,112,1,1
8688,Stalemate,34000,42000,22000,38000,112,1,0
8689,P1,64000,18000,40000,14000,63,0,0
8690,Stalemate,65000,22000,37000,22000,112,1,0
8691,Stalemate,11000,27000,3000,19000,112,1,1
8692,P1,60000,18000,40000,10000,85,0,0
8693,Stalemate,39000,41000,35000,29000,112,1,0
8694,P2,11000,68000,7000,40000,92,0,0
8695,Stalemate,8000,35000,0,27000,112,1,1
8696,Stalemate,24000,27000,20000,15000,112,1,1
8697,Stalemate,41000,28000,29000,24000,112,1,0
8698,Stalemate,46000,12000,34000,8000,112,1,0
8699,P1,68000,32000,40000,28000,99,0,0
8700,Stalemate,47000,47000,39000,39000,112,1,0
8701,P1,68000,15000,40000,11000,57,0,0
8702,Stalemate,35000,27000,7000,27000,112,1,1
8703,P1,76000,47000,40000,39000,99,0,0
8704,P1,60000,12000,40000,8000,43,0,0
8705,Stalemate,11000,38000,7000,26000,112,1,0
8706,Stalemate,47000,20000,35000,16000,112,1,0
8707,Stalemate,51000,9000,39000,5000,112,1,1
8708,P2,47000,64000,39000,40000,96,0,0
8709,Stalemate,22000,29000,14000,21000,112,1,1
8710,P2,43000,72000,31000,40000,92,0,0
8711,Stalemate,14000,53000,14000,25000,112,1,0
8712,Stalemate,23000,45000,15000,25000,111,1,1
8713,Stalemate,5000,47000,1000,35000,112,1,0
8714,P2,29000,60000,21000,40000,52,0,0
8715,P1,104000,0,40000,0,97,0,1
8716,P2,27000,84000,27000,40000,92,0,0
8717,Stalemate,43000,33000,39000,21000,112,1,1
8718,Stalemate,21000,66000,21000,38000,112,1,0
8719,P2,27000,80000,23000,40000,70,0,0
8720,Stalemate,51000,31000,39000,27000,112,1,1
8721,Stalemate,45000,26000,37000,18000,112,1,0
8722,Stalemate,40000,51000,36000,39000,112,1,0
8723,Stalemate,47000,43000,39000,35000,112,1,1
8724,Stalemate,46000,33000,38000,25000,112,1,1
8725,Stalemate,33000,46000,25000,38000,112,1,0
8726,Stalemate,47000,36000,39000,28000,112,1,0
8727,P1,68000,40000,40000,36000,65,0,1
8728,P2,43000,68000,39000,40000,80,0,0
8729,Stalemate,41000,32000,29000,28000,112,1,0
8730,Stalemate,25000,58000,21000,34000,111,1,0
8731,Stalemate,38000,31000,26000,27000,112,1,0
8732,P1,68000,41000,40000,37000,95,0,0
8733,Stalemate,28000,42000,20000,34000,112,1,1
8734,Stalemate,49000,6000,37000,2000,112,1,1
8735,Stalemate,35000,51000,31000,39000,112,1,0
8736,Stalemate,22000,29000,18000,17000,112,1,0
8737,P2,12000,68000,8000,40000,92,0,0
8738,Stalemate,14000,51000,10000,39000,112,1,0
8739,P1,60000,51000,40000,39000,85,0,0
8740,Stalemate,34000,30000,26000,22000,112,1,0
8741,Stalemate,21000,15000,13000,7000,112,1,1
8742,Stalemate,46000,47000,38000,39000,112,1,1
8743,P1,64000,17000,40000,13000,77,0,1
8744,Stalemate,17000,45000,13000,33000,112,1,0
8745,P2,39000,64000,31000,40000,96,0,0
8746,P1,72000,34000,40000,22000,97,0,0
8747,P2,29000,64000,25000,40000,64,0,0
8748,P2,19000,64000,15000,40000,88,0,1
8749,Stalemate,58000,33000,30000,33000,112,1,0
8750,Stalemate,17000,37000,13000,25000,112,1,1
8751,Stalemate,16000,28000,12000,16000,112,1,0
8752,Stalemate,45000,46000,37000,38000,112,1,0
8753,P2,21000,64000,13000,40000,88,0,1
8754,Stalemate,49000,39000,37000,35000,112,1,0
8755,P1,68000,13000,40000,13000,77,0,0
8756,Stalemate,27000,22000,15000,18000,112,1,0
8757,P2,29000,64000,25000,40000,74,0,0
8758,P1,68000,26000,40000,22000,73,0,0
8759,P1,64000,42000,40000,38000,89,0,1
8760,Stalemate,25000,43000,13000,39000,112,1,0
8761,Stalemate,29000,42000,25000,30000,112,1,0
8762,P2,3000,84000,3000,40000,80,0,0
8763,Stalemate,47000,45000,39000,37000,112,1,1
8764,Stalemate,19000,67000,19000,27000,111,1,0
